first_effectiveness,first_hp,first_attack,first_defense,first_sp_atk,first_sp_def,first_speed,first_mythical,first_legendary,second_effectiveness,second_hp,second_attack,second_defense,second_sp_atk,second_sp_def,second_speed,second_mythical,second_legendary,winner
1.0,60,59,85,79,105,36,0,0,2.0,36,50,50,65,60,44,0,0,1
2.0,70,90,45,15,45,50,0,0,0.5,69,55,45,55,55,15,0,0,0
0.5,45,60,30,80,50,65,0,0,2.0,85,105,85,40,50,40,0,0,1
1.0,85,56,77,50,77,78,0,0,0.5,85,135,130,60,80,25,0,0,1
1.0,115,140,130,55,55,40,0,0,1.0,78,65,68,112,154,75,0,0,0
2.0,64,66,68,81,76,50,0,0,0.5,110,130,80,70,60,80,0,0,1
1.0,55,50,40,40,40,75,0,0,1.0,100,150,140,100,90,90,0,1,1
2.0,1,90,45,30,30,40,0,0,0.5,40,30,30,40,50,30,0,0,0
1.0,30,30,42,30,42,70,0,0,2.0,95,117,184,44,46,28,0,0,1
4.0,123,77,72,99,92,58,0,0,0.5,78,84,78,109,85,100,0,0,1
1.0,67,125,40,30,30,58,0,0,2.0,70,60,70,87,78,85,0,0,1
8.0,55,55,85,65,85,35,0,0,0.125,62,73,55,56,52,84,0,0,0
1.0,95,110,95,40,95,55,0,0,1.0,35,20,65,40,65,20,0,0,0
1.0,106,130,90,110,154,90,0,1,1.0,40,45,40,35,35,56,0,0,0
1.0,44,38,39,61,79,42,0,0,1.0,55,69,85,32,35,28,0,0,0
1.0,65,76,84,54,96,105,0,0,1.0,65,75,105,35,65,85,0,0,0
0.5,75,98,63,98,63,101,0,0,4.0,100,110,90,85,90,60,0,0,0
1.0,50,75,70,35,70,48,0,0,1.0,100,100,100,100,100,100,1,1,1
0.5,45,49,49,65,65,45,0,0,1.0,80,70,40,100,60,145,0,0,1
0.5,105,140,95,55,65,45,0,0,2.0,60,75,85,100,85,115,0,0,0
1.0,55,68,64,45,55,31,0,0,0.5,70,75,60,105,60,105,0,0,1
2.0,45,60,30,80,50,65,0,0,0.5,40,30,35,50,70,55,0,0,0
0.25,65,90,40,45,80,75,0,0,2.0,89,125,90,115,80,101,0,1,1
0.25,60,70,65,125,105,90,0,0,1.0,35,60,44,40,54,55,0,0,0
1.0,70,80,50,35,35,35,0,0,1.0,50,50,95,40,50,35,0,0,1
0.5,43,80,65,50,35,35,0,0,0.5,95,75,110,100,80,30,0,0,0
2.0,45,85,50,55,50,65,0,0,1.0,95,117,184,44,46,28,0,0,0
0.5,55,35,50,55,110,85,0,0,2.0,44,38,33,61,43,70,0,0,0
0.25,55,75,85,25,25,15,0,0,4.0,70,110,70,115,70,90,0,0,1
0.25,85,135,130,60,80,25,0,0,4.0,110,135,60,50,65,88,0,0,1
4.0,78,81,71,74,69,126,0,0,0.25,45,49,49,65,65,45,0,0,0
1.0,60,60,60,105,105,105,0,0,1.0,75,95,125,45,75,95,0,0,0
0.5,45,22,60,27,30,29,0,0,1.0,65,90,40,45,80,75,0,0,1
1.0,55,50,40,40,40,75,0,0,1.0,45,90,20,65,20,65,0,0,0
1.0,65,80,65,35,65,60,0,0,1.0,62,48,66,59,57,49,0,0,0
1.0,70,100,70,105,75,40,0,0,2.0,55,95,115,45,45,35,0,0,0
1.0,80,90,80,130,110,110,0,1,0.5,65,100,70,80,80,105,0,0,0
2.0,70,60,75,110,75,90,0,0,0.5,95,75,80,100,110,30,0,0,0
1.0,250,5,5,35,105,50,0,0,1.0,67,57,55,77,55,114,0,0,1
4.0,90,100,90,125,85,90,0,1,0.25,65,90,50,85,45,55,0,0,0
1.0,69,69,76,69,86,91,0,0,1.0,60,50,70,50,90,65,0,0,0
2.0,50,53,62,58,63,44,0,0,1.0,89,124,80,55,80,55,0,0,1
1.0,100,100,100,100,100,100,1,1,0.25,35,35,40,35,55,50,0,0,0
0.5,45,20,50,60,120,50,0,0,0.5,70,20,50,20,50,40,0,0,0
0.25,60,40,60,40,60,35,0,0,4.0,75,80,70,65,75,90,0,0,1
1.0,80,70,65,80,120,100,0,0,1.0,150,160,100,95,65,100,0,0,1
2.0,30,30,42,30,42,70,0,0,0.5,35,35,40,35,55,50,0,0,0
0.5,91,90,129,90,72,108,0,1,0.5,45,50,55,75,65,30,0,0,0
1.0,70,80,50,35,35,35,0,0,2.0,57,24,86,24,86,23,0,0,0
1.0,74,108,133,83,65,32,0,0,0.5,150,160,100,95,65,100,0,0,1
1.0,60,60,60,85,85,85,0,0,0.5,50,47,50,57,50,65,0,0,0
1.0,40,65,40,80,40,65,0,0,1.0,100,120,100,150,120,90,0,1,1
0.25,110,65,105,55,95,80,0,0,2.0,50,70,100,40,40,30,0,0,0
1.0,59,63,80,65,80,58,0,0,1.0,70,60,62,80,82,60,0,0,1
1.0,63,63,47,41,41,74,0,0,1.0,63,60,55,50,50,71,0,0,0
1.0,65,85,70,75,70,40,0,0,1.0,39,52,43,60,50,65,0,0,1
2.0,61,72,57,55,55,65,0,0,0.5,90,100,60,90,60,80,0,0,1
0.25,50,60,60,60,60,30,0,0,0.5,65,75,90,97,123,44,0,0,1
0.5,84,86,88,111,101,60,0,0,1.0,45,49,49,65,65,45,0,0,0
0.5,75,89,85,55,65,36,0,0,2.0,65,125,100,55,70,85,0,0,1
1.0,91,90,129,90,72,108,0,1,0.5,55,68,64,45,55,31,0,0,0
2.0,35,70,55,45,55,25,0,0,0.5,86,81,97,81,107,43,0,0,1
1.0,90,90,85,125,90,100,0,1,1.0,58,64,58,80,65,80,0,0,0
0.5,77,59,50,67,63,46,0,0,2.0,43,80,65,50,35,35,0,0,0
2.0,55,69,85,32,35,28,0,0,1.0,100,123,75,57,75,80,0,0,1
1.0,65,130,60,75,60,75,0,0,1.0,55,20,35,20,45,75,0,0,1
0.25,50,95,180,85,45,70,0,0,0.5,50,65,64,44,48,43,0,0,0
1.0,40,45,35,40,40,90,0,0,1.0,85,80,90,105,95,60,0,0,0
1.0,60,80,50,40,40,30,0,0,0.5,45,45,35,20,30,20,0,0,0
2.0,45,40,60,40,75,50,0,0,0.5,45,35,50,70,50,30,0,0,0
0.5,95,135,80,110,80,100,0,0,1.0,50,50,77,95,77,91,0,0,0
1.0,60,60,50,40,50,75,0,0,0.25,40,30,30,40,50,30,0,0,0
0.5,50,20,55,25,25,30,0,0,1.0,82,80,86,85,75,72,0,0,1
1.0,90,75,85,115,90,55,0,0,1.0,50,50,150,50,150,50,0,0,0
0.5,100,75,115,90,115,85,0,1,0.5,90,95,95,70,90,70,0,0,0
0.5,45,55,39,35,39,42,0,0,1.0,45,80,100,35,37,28,0,0,1
0.25,59,110,150,45,49,35,0,0,4.0,75,90,50,110,80,95,0,0,1
2.0,67,125,40,30,30,58,0,0,1.0,40,30,30,55,30,85,0,0,1
0.5,50,20,40,20,40,20,0,0,1.0,75,98,63,98,63,101,0,0,1
1.0,255,10,10,75,135,55,0,0,1.0,65,65,65,50,50,90,0,0,1
0.5,60,70,50,100,50,65,0,0,2.0,85,115,80,105,80,50,0,0,0
1.0,30,40,70,70,25,60,0,0,1.0,108,130,95,80,85,102,0,0,1
1.0,90,120,120,60,60,50,0,0,2.0,55,130,115,50,50,75,0,0,1
0.5,25,20,15,105,55,90,0,0,0.5,65,65,60,130,95,110,0,0,1
2.0,80,85,95,30,30,25,0,0,1.0,60,40,50,75,85,95,0,0,0
0.5,75,85,200,55,65,30,0,0,2.0,50,65,64,44,48,43,0,0,1
1.0,52,65,50,45,50,38,0,0,0.5,65,45,55,45,70,45,0,0,1
1.0,95,135,80,110,80,100,0,0,1.0,73,95,62,85,65,85,0,0,0
0.5,70,55,55,80,60,45,0,0,1.0,40,27,60,37,50,66,0,0,1
4.0,55,65,95,95,45,85,0,0,1.0,40,80,100,30,30,20,0,0,0
1.0,55,85,55,50,55,60,0,0,0.5,60,60,75,60,75,80,0,0,1
1.0,100,100,90,150,140,90,0,1,2.0,79,115,70,125,80,111,0,1,1
1.0,95,135,80,110,80,100,0,0,1.0,40,40,55,40,70,55,0,0,0
1.0,45,60,32,50,32,76,0,0,2.0,100,150,140,100,90,90,0,1,1
1.0,86,76,86,116,56,95,0,0,4.0,100,134,110,95,100,61,0,0,0
2.0,28,25,25,45,35,40,0,0,1.0,100,150,120,120,100,90,0,1,1
1.0,60,90,70,60,120,40,0,0,1.0,58,70,45,40,45,42,0,0,1
0.5,110,123,65,100,65,65,0,0,2.0,40,35,30,120,70,105,0,0,0
1.0,150,100,120,100,120,90,0,1,1.0,65,60,70,85,75,40,0,0,1
1.0,90,95,95,70,90,70,0,0,1.0,80,100,80,80,80,100,0,0,1
1.0,46,87,60,30,40,57,0,0,0.5,78,81,71,74,69,126,0,0,1
1.0,40,65,40,80,40,65,0,0,2.0,45,30,35,20,20,45,0,0,0
1.0,110,65,75,125,85,30,0,0,1.0,60,50,40,85,75,95,0,0,1
0.25,45,40,60,40,75,50,0,0,1.0,100,100,100,100,100,100,1,1,1
2.0,71,73,88,120,89,59,0,0,0.5,60,55,145,75,150,40,0,0,0
2.0,80,80,80,80,80,80,0,0,1.0,61,84,65,70,70,70,0,0,0
0.5,60,40,80,60,45,40,0,0,4.0,60,40,60,95,60,55,0,0,1
1.0,70,80,65,90,65,85,0,0,1.0,44,38,39,61,79,42,0,0,0
1.0,65,95,100,60,50,50,0,0,0.5,60,60,50,40,50,75,0,0,1
1.0,115,140,130,55,55,40,0,0,4.0,30,105,90,25,25,50,0,0,1
2.0,65,90,115,45,115,58,0,0,1.0,62,50,58,73,54,72,0,0,1
1.0,65,65,60,130,95,110,0,0,1.0,45,67,60,35,50,63,0,0,0
0.5,89,124,80,55,80,55,0,0,2.0,80,100,70,60,70,95,0,0,1
0.5,43,30,55,40,65,97,0,0,1.0,80,90,80,130,110,110,0,1,1
1.0,108,112,118,68,72,47,0,0,1.0,70,83,50,37,50,60,0,0,1
1.0,80,135,130,95,90,70,0,0,0.25,62,77,62,50,42,65,0,0,0
1.0,80,100,70,50,60,45,0,0,1.0,45,60,40,70,50,45,0,0,1
2.0,40,40,55,40,70,55,0,0,1.0,90,75,85,115,90,55,0,0,1
2.0,50,35,55,25,25,15,0,0,0.5,60,62,50,62,60,40,0,0,1
1.0,70,85,70,60,70,50,0,0,2.0,125,58,58,76,76,67,0,0,0
1.0,70,70,70,70,70,70,0,0,1.0,85,60,65,135,105,100,0,0,1
0.25,60,50,50,60,70,50,0,0,1.0,66,65,48,62,57,52,0,0,1
1.0,70,43,53,43,53,40,0,0,1.0,95,117,184,44,46,28,0,0,0
1.0,115,45,20,45,25,20,0,0,1.0,50,20,40,20,40,20,0,0,1
1.0,25,35,70,95,55,45,0,0,0.125,57,80,91,80,87,75,0,0,1
8.0,70,60,125,115,70,55,0,0,0.25,50,50,120,80,80,30,0,0,0
1.0,50,50,150,50,150,50,0,0,1.0,55,55,55,85,55,30,0,0,0
2.0,50,64,50,45,50,41,0,0,0.25,60,85,60,50,50,125,0,0,1
4.0,55,63,90,50,80,42,0,0,0.5,63,120,85,90,55,55,0,0,1
2.0,35,55,40,50,50,90,0,0,0.5,76,65,45,92,42,91,0,0,1
2.0,35,85,45,35,35,75,0,0,0.5,40,60,40,40,40,30,0,0,0
1.0,67,57,55,77,55,114,0,0,2.0,40,70,130,60,130,25,0,0,0
1.0,65,76,84,54,96,105,0,0,1.0,75,89,85,55,65,36,0,0,0
1.0,45,100,45,45,45,10,0,0,1.0,105,150,90,150,90,95,0,1,1
1.0,45,50,45,115,55,95,0,0,1.0,40,45,40,35,35,56,0,0,1
2.0,70,84,70,65,70,51,0,0,0.25,40,60,40,40,40,30,0,0,0
1.0,44,48,65,50,64,43,0,0,1.0,40,35,30,20,20,50,0,0,1
1.0,45,55,45,65,45,75,0,0,1.0,85,76,64,45,55,90,0,0,1
0.5,65,65,45,75,45,95,0,0,2.0,60,45,70,45,90,95,0,0,1
1.0,57,80,91,80,87,75,0,0,0.5,72,105,115,54,86,68,0,0,0
8.0,40,50,45,70,45,70,0,0,0.125,88,107,122,74,75,64,0,0,0
0.5,45,45,55,45,55,63,0,0,2.0,55,75,50,40,40,80,0,0,1
1.0,75,75,130,75,130,95,0,1,1.0,55,95,115,45,45,35,0,0,0
0.5,65,55,115,100,40,60,0,0,0.5,75,89,85,55,65,36,0,0,0
2.0,75,65,55,65,55,69,0,0,0.5,74,108,133,83,65,32,0,0,0
1.0,95,135,80,110,80,100,0,0,1.0,10,55,25,35,45,95,0,0,0
0.5,40,29,45,29,45,36,0,0,2.0,60,85,60,50,50,125,0,0,1
2.0,90,110,80,100,80,95,0,0,0.5,36,50,50,65,60,44,0,0,0
1.0,55,75,85,25,25,15,0,0,0.5,84,71,43,71,43,48,0,0,1
1.0,255,10,10,75,135,55,0,0,1.0,55,45,45,25,25,15,0,0,1
1.0,50,105,79,35,110,76,0,0,1.0,58,70,45,40,45,42,0,0,0
2.0,90,130,80,65,85,55,0,0,1.0,49,55,42,42,37,85,0,0,1
1.0,46,57,40,40,40,50,0,0,1.0,40,30,30,55,30,85,0,0,1
0.5,59,110,150,45,49,35,0,0,1.0,165,75,80,40,45,65,0,0,1
2.0,60,70,65,125,105,90,0,0,0.5,65,80,80,59,63,58,0,0,0
0.5,63,120,85,90,55,55,0,0,0.5,45,20,50,60,120,50,0,0,0
2.0,40,30,35,45,40,55,0,0,0.25,35,35,40,35,55,50,0,0,0
0.5,49,55,42,42,37,85,0,0,1.0,100,120,120,150,100,90,0,1,1
1.0,60,90,70,60,120,40,0,0,1.0,90,85,100,95,125,85,0,1,1
1.0,50,70,100,40,40,30,0,0,0.25,80,100,70,60,70,95,0,0,1
1.0,45,60,45,25,45,55,0,0,1.0,75,100,110,45,55,65,0,0,1
2.0,90,65,65,40,40,15,0,0,2.0,40,50,90,30,55,65,0,0,1
2.0,60,85,42,85,42,91,0,0,0.5,95,109,105,75,85,56,0,0,0
0.5,100,100,100,100,100,100,1,1,1.0,57,80,91,80,87,75,0,0,0
1.0,40,55,30,30,30,85,0,0,1.0,70,100,70,105,75,40,0,0,0
0.5,76,104,71,104,71,108,0,0,1.0,50,50,62,40,62,65,0,0,0
1.0,65,65,45,75,45,95,0,0,2.0,80,80,80,80,80,80,0,0,0
0.5,45,60,32,50,32,76,0,0,0.5,85,115,80,105,80,50,0,0,0
0.5,35,70,55,45,55,25,0,0,0.25,85,110,76,65,82,56,0,0,1
1.0,58,70,45,40,45,42,0,0,1.0,80,75,150,75,150,50,0,1,1
1.0,75,95,67,125,95,83,0,0,1.0,80,115,80,65,55,93,0,0,1
1.0,59,63,80,65,80,58,0,0,1.0,95,65,65,110,130,60,0,0,1
1.0,70,90,70,60,60,70,0,0,1.0,80,80,80,55,55,90,0,0,1
1.0,40,40,35,50,100,70,0,0,1.0,60,105,60,120,60,105,0,0,1
8.0,95,109,105,75,85,56,0,0,0.25,80,120,130,55,65,45,0,0,0
1.0,60,85,69,60,69,77,0,0,1.0,70,65,60,90,75,90,0,0,1
1.0,80,80,80,55,55,90,0,0,1.0,101,72,72,99,89,29,0,0,0
2.0,45,60,30,80,50,65,0,0,1.0,89,124,80,55,80,55,0,0,0
1.0,55,85,55,50,55,60,0,0,2.0,95,75,80,100,110,30,0,0,0
1.0,50,75,35,70,30,40,0,0,1.0,65,80,65,35,65,60,0,0,1
2.0,80,120,79,95,79,70,0,0,0.5,40,45,40,35,35,56,0,0,0
1.0,40,45,65,100,120,90,0,0,2.0,90,50,34,60,44,70,0,0,0
1.0,68,72,78,38,42,32,0,0,2.0,95,75,80,100,110,30,0,0,0
1.0,60,40,80,60,45,40,0,0,1.0,50,25,28,45,55,15,0,0,0
1.0,61,72,57,55,55,65,0,0,1.0,75,95,67,125,95,83,0,0,1
0.5,80,92,65,65,80,68,0,0,0.5,60,50,100,85,70,65,0,0,0
1.0,68,65,65,125,115,80,0,0,2.0,61,72,57,55,55,65,0,0,0
2.0,85,60,65,135,105,100,0,0,0.5,40,29,45,29,45,36,0,0,0
0.5,100,150,120,120,100,90,0,1,0.5,30,42,118,42,88,30,0,0,0
4.0,60,65,60,130,75,110,0,0,1.0,28,25,25,45,35,40,0,0,0
2.0,70,40,50,55,50,25,0,0,0.25,50,50,40,30,30,50,0,0,1
0.5,70,110,70,115,70,90,0,0,2.0,70,85,70,60,70,50,0,0,0
1.0,55,75,60,75,60,103,0,0,1.0,100,5,5,15,65,30,0,0,0
1.0,65,65,60,110,95,130,0,0,1.0,90,30,15,40,20,15,0,0,0
1.0,30,105,90,25,25,50,0,0,2.0,60,90,55,90,80,110,0,0,1
0.5,90,93,55,70,55,55,0,0,2.0,75,125,70,125,70,115,0,1,1
1.0,65,90,65,61,61,100,0,0,1.0,73,76,75,81,100,100,0,0,1
2.0,45,60,40,70,50,45,0,0,0.5,60,62,80,63,80,60,0,0,1
1.0,50,75,45,40,45,60,0,0,0.5,69,55,45,55,55,15,0,0,0
1.0,70,55,95,95,110,65,0,0,2.0,65,130,60,75,60,75,0,0,1
1.0,95,75,80,100,110,30,0,0,2.0,50,35,55,25,25,15,0,0,0
2.0,75,98,63,98,63,101,0,0,1.0,20,10,230,10,230,5,0,0,0
2.0,30,40,55,40,55,60,0,0,0.5,70,110,180,60,60,50,0,0,0
1.0,40,40,35,50,100,70,0,0,2.0,65,50,70,95,80,65,0,0,0
0.5,55,35,50,55,110,85,0,0,1.0,70,45,48,60,65,35,0,0,0
2.0,75,75,55,105,85,30,0,0,0.5,89,124,80,55,80,55,0,0,1
1.0,55,50,40,40,40,75,0,0,1.0,49,55,42,42,37,85,0,0,1
1.0,71,82,64,64,59,112,0,0,1.0,100,123,75,57,75,80,0,0,0
1.0,255,10,10,75,135,55,0,0,1.0,40,45,35,30,40,55,0,0,1
1.0,95,75,110,100,80,30,0,0,1.0,65,70,60,65,65,115,0,0,1
1.0,60,45,70,75,85,55,0,0,2.0,52,65,50,45,50,38,0,0,1
1.0,72,85,70,65,70,58,0,0,0.5,50,65,45,85,65,95,0,0,1
2.0,57,24,86,24,86,23,0,0,2.0,45,50,45,115,55,95,0,0,1
1.0,103,93,67,71,61,84,0,0,1.0,40,55,70,45,60,30,0,0,1
0.25,88,107,122,74,75,64,0,0,2.0,80,95,82,60,82,75,0,0,1
1.0,70,100,70,105,75,40,0,0,1.0,50,95,95,35,110,70,0,0,1
2.0,57,24,86,24,86,23,0,0,1.0,40,55,99,40,79,47,0,0,1
1.0,40,60,30,31,31,70,0,0,1.0,80,110,60,150,130,70,1,1,1
2.0,30,45,59,30,39,57,0,0,2.0,60,75,85,100,85,115,0,0,1
1.0,60,60,75,60,75,80,0,0,2.0,50,50,77,95,77,91,0,0,1
0.5,70,70,40,60,40,60,0,0,2.0,100,50,50,76,96,70,0,0,1
1.0,45,75,37,70,55,83,0,0,1.0,80,45,65,90,110,80,0,0,0
1.0,50,150,50,150,50,150,1,1,1.0,55,66,44,44,56,85,0,0,0
2.0,65,80,80,59,63,58,0,0,0.5,75,85,200,55,65,30,0,0,0
0.5,90,110,80,100,80,95,0,0,2.0,50,65,64,44,48,43,0,0,0
1.0,126,131,95,131,98,99,0,1,0.5,45,60,30,80,50,65,0,0,0
1.0,45,100,135,65,135,45,0,0,1.0,64,78,52,78,52,81,0,0,1
4.0,80,105,65,60,75,130,0,0,0.5,50,75,45,40,45,60,0,0,0
1.0,74,108,133,83,65,32,0,0,1.0,35,40,100,90,55,35,0,0,1
0.5,130,65,60,110,95,65,0,0,1.0,74,94,131,54,116,20,0,0,1
2.0,45,90,20,65,20,65,0,0,1.0,60,48,45,43,90,42,0,0,0
1.0,55,63,90,50,80,42,0,0,1.0,38,36,38,32,36,57,0,0,1
1.0,100,73,83,73,83,55,0,0,1.0,85,80,70,135,75,90,0,0,1
1.0,50,55,50,36,30,43,0,0,1.0,110,78,73,76,71,60,0,0,0
0.5,60,62,63,80,80,60,0,0,2.0,60,85,42,85,42,91,0,0,1
0.5,44,48,65,50,64,43,0,0,0.5,50,50,40,50,40,64,0,0,1
2.0,70,80,70,80,70,110,0,0,0.5,65,75,90,97,123,44,0,0,0
1.0,38,35,35,65,55,50,0,0,1.0,90,60,70,75,70,45,0,0,0
1.0,90,90,85,125,90,100,0,1,2.0,45,30,15,85,65,65,0,0,0
0.5,60,55,50,40,55,45,0,0,0.25,75,125,75,30,75,85,0,0,1
1.0,100,150,140,100,90,90,0,1,1.0,38,36,38,32,36,57,0,0,0
2.0,80,125,75,40,95,85,0,0,1.0,70,110,180,60,60,50,0,0,0
1.0,91,134,95,100,100,80,0,0,1.0,60,80,110,50,80,45,0,0,0
1.0,65,70,60,65,65,115,0,0,1.0,40,65,95,60,45,35,0,0,0
1.0,40,65,40,80,40,65,0,0,1.0,123,100,62,97,81,68,0,0,1
2.0,20,25,45,70,90,60,0,0,1.0,100,150,120,120,100,90,0,1,1
0.5,40,20,30,40,80,55,0,0,2.0,100,123,75,57,75,80,0,0,1
1.0,91,134,95,100,100,80,0,0,0.5,53,51,53,61,56,40,0,0,0
2.0,72,95,67,103,71,122,0,0,1.0,70,80,65,90,65,85,0,0,0
0.5,100,120,100,150,120,90,0,1,1.0,71,73,88,120,89,59,0,0,0
1.0,80,110,60,150,130,70,1,1,1.0,46,87,60,30,40,57,0,0,1
1.0,58,64,58,80,65,80,0,0,1.0,40,45,35,30,40,55,0,0,0
1.0,79,115,70,125,80,111,0,1,1.0,78,81,71,74,69,126,0,0,1
2.0,67,82,62,46,48,43,0,0,0.5,75,90,50,110,80,95,0,0,1
1.0,67,58,57,81,67,101,0,0,1.0,67,125,40,30,30,58,0,0,0
1.0,70,90,70,60,60,70,0,0,1.0,109,66,84,81,99,32,0,0,0
0.5,100,120,120,150,100,90,0,1,0.25,40,30,30,55,30,85,0,0,0
2.0,55,45,45,25,25,15,0,0,0.5,45,85,70,40,40,60,0,0,1
0.5,70,90,110,60,75,95,0,0,1.0,40,80,35,35,45,70,0,0,0
1.0,50,105,79,35,110,76,0,0,1.0,45,85,50,55,50,65,0,0,0
0.5,45,40,60,40,75,50,0,0,2.0,109,66,84,81,99,32,0,0,1
1.0,70,94,50,94,50,66,0,0,1.0,30,30,42,30,42,70,0,0,1
1.0,35,65,35,65,35,65,0,0,1.0,50,45,45,35,35,50,0,0,0
2.0,55,95,55,35,75,115,0,0,1.0,55,55,55,85,55,30,0,0,0
4.0,106,90,130,90,154,110,0,1,0.25,78,92,75,74,63,118,0,0,1
2.0,100,50,80,60,80,50,0,0,0.5,65,130,60,75,60,75,0,0,1
1.0,55,35,50,55,110,85,0,0,1.0,130,70,35,70,35,60,0,0,0
1.0,65,85,70,75,70,40,0,0,1.0,61,72,57,55,55,65,0,0,1
1.0,55,66,44,44,56,85,0,0,1.0,35,64,85,74,55,32,0,0,0
2.0,95,60,79,100,125,81,0,0,0.5,40,45,40,62,60,60,0,0,0
2.0,110,80,90,95,90,65,0,0,1.0,62,77,62,50,42,65,0,0,1
0.5,65,55,115,100,40,60,0,0,0.5,45,35,50,70,50,30,0,0,0
4.0,40,50,90,30,55,65,0,0,0.25,65,55,115,100,40,60,0,0,0
1.0,60,85,69,60,69,77,0,0,1.0,100,77,77,128,128,90,1,0,1
2.0,100,100,80,60,60,50,0,0,1.0,60,110,70,60,60,100,0,0,1
2.0,71,95,85,110,95,79,0,0,1.0,45,35,45,62,53,35,0,0,0
1.0,25,35,70,95,55,45,0,0,1.0,76,48,48,57,62,34,0,0,0
1.0,64,88,50,88,50,106,0,0,1.0,100,70,70,65,65,45,0,0,0
1.0,75,87,63,87,63,98,0,0,1.0,95,70,73,95,90,60,0,0,0
0.5,110,123,65,100,65,65,0,0,0.5,61,90,45,50,50,160,0,0,1
1.0,30,40,70,70,25,60,0,0,1.0,65,90,115,45,115,58,0,0,0
0.25,60,85,60,85,60,55,0,0,2.0,85,90,80,70,80,130,0,0,1
1.0,30,45,59,30,39,57,0,0,1.0,30,45,55,70,55,85,0,0,1
0.5,65,63,45,45,45,45,0,0,0.5,50,53,48,53,48,64,0,0,1
1.0,40,55,80,35,60,30,0,0,1.0,50,65,90,35,35,15,0,0,0
1.0,40,45,65,100,120,90,0,0,1.0,55,35,50,55,110,85,0,0,0
2.0,89,125,90,115,80,101,0,1,1.0,45,75,37,70,55,83,0,0,0
1.0,110,85,95,80,95,50,0,0,1.0,105,95,75,85,75,74,0,0,1
1.0,75,98,63,98,63,101,0,0,1.0,45,100,135,65,135,45,0,0,0
2.0,100,134,110,95,100,61,0,0,2.0,40,29,45,29,45,36,0,0,0
1.0,60,105,60,120,60,105,0,0,1.0,50,50,95,40,50,35,0,0,0
1.0,73,115,60,60,60,90,0,0,1.0,45,50,45,115,55,95,0,0,1
1.0,70,95,85,55,65,70,0,0,2.0,80,82,78,95,80,85,0,0,1
1.0,75,90,50,110,80,95,0,0,1.0,70,75,60,105,60,105,0,0,1
0.5,35,35,35,35,35,35,0,0,1.0,60,85,69,65,79,80,0,0,1
1.0,70,55,75,45,65,60,0,0,1.0,75,80,55,25,35,35,0,0,0
1.0,40,65,95,60,45,35,0,0,1.0,70,120,40,95,40,95,0,0,1
1.0,60,60,60,85,85,85,0,0,0.5,60,85,69,65,79,80,0,0,0
1.0,75,125,70,125,70,115,0,1,2.0,150,100,120,100,120,90,0,1,0
2.0,50,35,55,25,25,15,0,0,0.5,35,70,55,45,55,25,0,0,1
0.5,80,85,95,30,30,25,0,0,2.0,35,35,35,35,35,35,0,0,1
0.0625,60,30,30,36,56,50,0,0,2.0,30,42,118,42,88,30,0,0,0
2.0,65,130,60,95,110,65,0,0,0.5,65,73,55,47,75,85,0,0,1
0.5,85,97,66,105,66,65,0,0,2.0,90,95,95,70,90,70,0,0,1
1.0,120,70,120,75,130,85,0,0,1.0,56,61,65,48,45,38,0,0,0
1.0,60,110,70,60,60,100,0,0,1.0,44,38,39,61,79,42,0,0,0
0.5,100,73,83,73,83,55,0,0,2.0,60,85,40,30,45,68,0,0,1
1.0,100,70,70,65,65,45,0,0,1.0,85,110,90,45,90,80,0,0,1
2.0,100,100,100,100,100,100,1,0,0.5,90,93,55,70,55,55,0,0,0
2.0,60,65,70,85,75,40,0,0,1.0,68,65,65,125,115,80,0,0,1
1.0,50,70,50,50,50,70,0,0,1.0,100,77,77,128,128,90,1,0,1
1.0,60,80,50,40,40,30,0,0,1.0,45,20,50,60,120,50,0,0,0
1.0,60,62,63,80,80,60,0,0,0.5,85,105,85,40,50,40,0,0,0
1.0,60,65,70,85,75,40,0,0,4.0,65,50,35,115,95,95,0,0,1
2.0,60,59,85,79,105,36,0,0,0.25,60,40,80,60,45,40,0,0,1
2.0,55,55,55,85,55,30,0,0,1.0,80,80,50,40,50,25,0,0,0
0.5,45,75,37,70,55,83,0,0,2.0,95,75,80,100,110,30,0,0,1
0.5,45,95,50,40,50,75,0,0,2.0,58,109,112,48,48,109,0,0,1
0.5,135,85,40,40,85,5,0,0,1.0,57,24,86,24,86,23,0,0,0
4.0,60,40,60,40,60,35,0,0,0.5,60,115,105,65,70,80,0,0,1
1.0,70,120,40,95,40,95,0,0,0.5,60,100,115,70,85,90,0,0,0
1.0,115,140,130,55,55,40,0,0,4.0,30,45,55,70,55,85,0,0,0
1.0,100,100,100,100,100,100,1,0,1.0,30,35,30,100,35,80,0,0,0
0.5,70,94,50,94,50,66,0,0,2.0,100,123,75,57,75,80,0,0,1
1.0,95,95,85,125,65,55,0,0,0.5,60,45,70,45,90,95,0,0,1
0.5,90,55,75,60,75,30,0,0,1.0,70,55,65,95,85,70,0,0,1
1.0,100,100,100,100,100,100,1,0,1.0,60,55,50,40,55,45,0,0,0
1.0,60,60,60,105,105,105,0,0,1.0,75,80,55,25,35,35,0,0,0
1.0,62,55,52,109,94,109,0,0,1.0,103,60,86,60,86,50,0,0,0
1.0,70,50,30,95,135,105,0,0,1.0,40,35,30,20,20,50,0,0,0
